site_id,start_time,end_time,spin,cluster_id
425,1.09483,1.1293,-1,-1
425,1.1293,1.13405,1,-1
425,1.13405,1.29261,-1,-1
425,1.29261,1.67925,1,-1
425,1.67925,1.85198,-1,-1
425,1.85198,2.17006,1,-1
425,2.17006,2.2837,-1,-1
425,2.2837,2.32746,1,-1
425,2.32746,2.57203,-1,-1
425,2.57203,2.7035,1,-1
425,2.7035,2.74495,-1,-1
425,2.74495,2.76793,1,-1
425,2.76793,3.16865,-1,-1
425,3.16865,3.38657,1,-1
425,3.38657,3.39851,-1,-1
425,3.39851,4.20959,1,-1
425,4.20959,4.31708,-1,-1
425,4.31708,4.56185,1,-1
425,4.56185,4.95406,-1,-1
425,4.95406,0.743931,1,-1
425,0.743931,0.771122,-1,-1
426,2.66953,2.71831,-1,-1
426,2.71831,2.7782,1,-1
426,2.7782,3.03721,-1,-1
426,3.03721,3.36373,1,-1
426,3.36373,3.41679,-1,-1
426,3.41679,4.23864,1,-1
426,4.23864,0.22289,-1,-1
426,0.22289,0.433471,1,-1
426,0.433471,0.472031,-1,-1
426,0.472031,0.633765,1,-1
426,0.633765,0.652193,-1,-1
426,0.652193,0.764793,1,-1
426,0.764793,1.15592,-1,-1
426,1.15592,1.24896,1,-1
426,1.24896,1.39295,-1,-1
426,1.39295,1.8374,1,-1
426,1.8374,2.04621,-1,-1
426,2.04621,2.16296,1,-1
426,2.16296,2.37389,-1,-1
426,2.37389,2.66953,1,-1
427,0.274892,0.873471,-1,-1
427,0.873471,0.927467,1,-1
427,0.927467,1.46025,-1,-1
427,1.46025,1.59819,1,-1
427,1.59819,1.63977,-1,-1
427,1.63977,1.74753,1,-1
427,1.74753,2.0075,-1,-1
427,2.0075,2.28487,1,-1
427,2.28487,2.30056,-1,-1
427,2.30056,2.74128,1,-1
427,2.74128,2.76973,-1,-1
427,2.76973,2.82655,1,-1
427,2.82655,2.96199,-1,-1
427,2.96199,3.02304,1,-1
427,3.02304,3.04759,-1,-1
427,3.04759,3.60461,1,-1
427,3.60461,3.89891,-1,-1
